loss,C4 Eval Loss,N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,model,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,sweep
4.321375858038664,4.321375858038664,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.28444444444444444,misfitting_50m,536870912,1800,512,15,4,0.001,2024_11_11-17_30_03_sweep_test
4.160515178460628,4.160515178460628,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.35555555555555557,misfitting_50m,671088640,1800,640,15,5,0.001,2024_11_11-17_30_03_sweep_test
4.056319327559322,4.056319327559322,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.4266666666666667,misfitting_50m,805306368,1800,768,15,6,0.001,2024_11_11-17_30_03_sweep_test
3.983386231586337,3.983386231586337,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.49777777777777776,misfitting_50m,939524096,1800,896,15,7,0.001,2024_11_11-17_30_03_sweep_test
3.9245801800861955,3.9245801800861955,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.5688888888888889,misfitting_50m,1073741824,1800,1024,15,8,0.001,2024_11_11-17_30_03_sweep_test
3.8770161126740277,3.8770161126740277,113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.64,misfitting_50m,1207959552,1800,1152,15,9,0.001,2024_11_11-17_30_03_sweep_test
3.8398544336669147,3.8398544336669147,113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.7111111111111111,misfitting_50m,1342177280,1800,1280,15,10,0.001,2024_11_11-17_30_03_sweep_test
3.811340618878603,3.811340618878603,113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.7822222222222223,misfitting_50m,1476395008,1800,1408,15,11,0.001,2024_11_11-17_30_03_sweep_test
3.7898404109291732,3.7898404109291732,113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.8533333333333334,misfitting_50m,1610612736,1800,1536,15,12,0.001,2024_11_11-17_30_03_sweep_test
3.774110496044159,3.774110496044159,113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.9244444444444444,misfitting_50m,1744830464,1800,1664,15,13,0.001,2024_11_11-17_30_03_sweep_test
3.763350050896406,3.763350050896406,113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.9955555555555555,misfitting_50m,1879048192,1800,1792,15,14,0.001,2024_11_11-17_30_03_sweep_test
3.762381812557578,3.762381812557578,113718400,49165440,1887436800,1287817757990584320,556779964473016320,1287817757982720000,556779964465152000,1.0,misfitting_50m,1887436800,1800,1800,15,15,0.001,2024_11_11-17_30_03_sweep_test
6.023533245548606,6.023533245548606,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.128,misfitting_50m,134217728,1000,128,8,1,0.004,2024_11_11-17_30_03_sweep_test
5.167644715867937,5.167644715867937,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.256,misfitting_50m,268435456,1000,256,8,2,0.004,2024_11_11-17_30_03_sweep_test
4.572075113654137,4.572075113654137,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.384,misfitting_50m,402653184,1000,384,8,3,0.004,2024_11_11-17_30_03_sweep_test
4.230696345679462,4.230696345679462,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.512,misfitting_50m,536870912,1000,512,8,4,0.004,2024_11_11-17_30_03_sweep_test
4.064016339369118,4.064016339369118,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.64,misfitting_50m,671088640,1000,640,8,5,0.004,2024_11_11-17_30_03_sweep_test
3.959135290235281,3.959135290235281,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.768,misfitting_50m,805306368,1000,768,8,6,0.004,2024_11_11-17_30_03_sweep_test
3.8956801085732877,3.8956801085732877,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.896,misfitting_50m,939524096,1000,896,8,7,0.004,2024_11_11-17_30_03_sweep_test
3.8661297359503806,3.8661297359503806,113718400,49165440,1048576000,715454309998264320,309322202488504320,715454309990400000,309322202480640000,1.0,misfitting_50m,1048576000,1000,1000,8,8,0.004,2024_11_11-17_30_03_sweep_test
5.8940512565895915,5.8940512565895915,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.064,misfitting_50m,134217728,2000,128,16,1,0.001,2024_11_11-17_30_03_sweep_test
5.085537162609398,5.085537162609398,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.128,misfitting_50m,268435456,2000,256,16,2,0.001,2024_11_11-17_30_03_sweep_test
4.568435342051089,4.568435342051089,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.192,misfitting_50m,402653184,2000,384,16,3,0.001,2024_11_11-17_30_03_sweep_test
4.325398711487651,4.325398711487651,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.256,misfitting_50m,536870912,2000,512,16,4,0.001,2024_11_11-17_30_03_sweep_test
4.160502786748111,4.160502786748111,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.32,misfitting_50m,671088640,2000,640,16,5,0.001,2024_11_11-17_30_03_sweep_test
4.062100961338729,4.062100961338729,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.384,misfitting_50m,805306368,2000,768,16,6,0.001,2024_11_11-17_30_03_sweep_test
3.9805172150954604,3.9805172150954604,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.448,misfitting_50m,939524096,2000,896,16,7,0.001,2024_11_11-17_30_03_sweep_test
3.919902845285833,3.919902845285833,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.512,misfitting_50m,1073741824,2000,1024,16,8,0.001,2024_11_11-17_30_03_sweep_test
3.87031903071329,3.87031903071329,113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.576,misfitting_50m,1207959552,2000,1152,16,9,0.001,2024_11_11-17_30_03_sweep_test
3.830944187939167,3.830944187939167,113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.64,misfitting_50m,1342177280,2000,1280,16,10,0.001,2024_11_11-17_30_03_sweep_test
3.79841304756701,3.79841304756701,113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.704,misfitting_50m,1476395008,2000,1408,16,11,0.001,2024_11_11-17_30_03_sweep_test
3.77253691945225,3.77253691945225,113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.768,misfitting_50m,1610612736,2000,1536,16,12,0.001,2024_11_11-17_30_03_sweep_test
3.7524866862222552,3.7524866862222552,113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.832,misfitting_50m,1744830464,2000,1664,16,13,0.001,2024_11_11-17_30_03_sweep_test
3.7369294557720423,3.7369294557720423,113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.896,misfitting_50m,1879048192,2000,1792,16,14,0.001,2024_11_11-17_30_03_sweep_test
3.725318718701601,3.725318718701601,113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.96,misfitting_50m,2013265920,2000,1920,16,15,0.001,2024_11_11-17_30_03_sweep_test
3.7199083263985813,3.7199083263985813,113718400,49165440,2097152000,1430908619988664320,618644404969144320,1430908619980800000,618644404961280000,1.0,misfitting_50m,2097152000,2000,2000,16,16,0.001,2024_11_11-17_30_03_sweep_test
5.834008505567908,5.834008505567908,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.256,misfitting_50m,134217728,500,128,4,1,0.002,2024_11_11-17_30_03_sweep_test
4.97729118168354,4.97729118168354,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.512,misfitting_50m,268435456,500,256,4,2,0.002,2024_11_11-17_30_03_sweep_test
4.50202967133373,4.50202967133373,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.768,misfitting_50m,402653184,500,384,4,3,0.002,2024_11_11-17_30_03_sweep_test
4.3577577555552125,4.3577577555552125,113718400,49165440,524288000,357727155003064320,154661101248184320,357727154995200000,154661101240320000,1.0,misfitting_50m,524288000,500,500,4,4,0.002,2024_11_11-17_30_03_sweep_test
5.8961893655359745,5.8961893655359745,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.08533333333333333,misfitting_50m,134217728,1500,128,12,1,0.001,2024_11_11-17_30_03_sweep_test
5.085253356024623,5.085253356024623,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.17066666666666666,misfitting_50m,268435456,1500,256,12,2,0.001,2024_11_11-17_30_03_sweep_test
4.5770518239587545,4.5770518239587545,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.256,misfitting_50m,402653184,1500,384,12,3,0.001,2024_11_11-17_30_03_sweep_test
4.313404873013496,4.313404873013496,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.3413333333333333,misfitting_50m,536870912,1500,512,12,4,0.001,2024_11_11-17_30_03_sweep_test
4.163460113108158,4.163460113108158,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.4266666666666667,misfitting_50m,671088640,1500,640,12,5,0.001,2024_11_11-17_30_03_sweep_test
4.064962506759912,4.064962506759912,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.512,misfitting_50m,805306368,1500,768,12,6,0.001,2024_11_11-17_30_03_sweep_test
3.9912667074240744,3.9912667074240744,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.5973333333333334,misfitting_50m,939524096,1500,896,12,7,0.001,2024_11_11-17_30_03_sweep_test
3.9378778501413763,3.9378778501413763,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.6826666666666666,misfitting_50m,1073741824,1500,1024,12,8,0.001,2024_11_11-17_30_03_sweep_test
3.8980133337900043,3.8980133337900043,113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.768,misfitting_50m,1207959552,1500,1152,12,9,0.001,2024_11_11-17_30_03_sweep_test
3.869665470905602,3.869665470905602,113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.8533333333333334,misfitting_50m,1342177280,1500,1280,12,10,0.001,2024_11_11-17_30_03_sweep_test
3.849843260832131,3.849843260832131,113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.9386666666666666,misfitting_50m,1476395008,1500,1408,12,11,0.001,2024_11_11-17_30_03_sweep_test
3.840008574537933,3.840008574537933,113718400,49165440,1572864000,1073181464993464320,463983303728824320,1073181464985600000,463983303720960000,1.0,misfitting_50m,1572864000,1500,1500,12,12,0.001,2024_11_11-17_30_03_sweep_test
5.912959846667945,5.912959846667945,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.256,misfitting_50m,134217728,500,128,4,1,0.001,2024_11_11-17_30_03_sweep_test
5.086855381727219,5.086855381727219,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.512,misfitting_50m,268435456,500,256,4,2,0.001,2024_11_11-17_30_03_sweep_test
4.704779370687902,4.704779370687902,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.768,misfitting_50m,402653184,500,384,4,3,0.001,2024_11_11-17_30_03_sweep_test
4.565031715668738,4.565031715668738,113718400,49165440,524288000,357727155003064320,154661101248184320,357727154995200000,154661101240320000,1.0,misfitting_50m,524288000,500,500,4,4,0.001,2024_11_11-17_30_03_sweep_test
5.863880085293204,5.863880085293204,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.032,misfitting_50m,134217728,4000,128,32,1,0.002,2024_11_26-18_58_13_sweep_test
5.005128228105605,5.005128228105605,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.064,misfitting_50m,268435456,4000,256,32,2,0.002,2024_11_26-18_58_13_sweep_test
4.433651462895796,4.433651462895796,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.096,misfitting_50m,402653184,4000,384,32,3,0.002,2024_11_26-18_58_13_sweep_test
4.16568206390366,4.16568206390366,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.128,misfitting_50m,536870912,4000,512,32,4,0.002,2024_11_26-18_58_13_sweep_test
4.029144091531634,4.029144091531634,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.16,misfitting_50m,671088640,4000,640,32,5,0.002,2024_11_26-18_58_13_sweep_test
3.922821218613535,3.922821218613535,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,misfitting_50m,805306368,4000,768,32,6,0.002,2024_11_26-18_58_13_sweep_test
3.8528217137791216,3.8528217137791216,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,misfitting_50m,939524096,4000,896,32,7,0.002,2024_11_26-18_58_13_sweep_test
3.811643884750083,3.811643884750083,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,misfitting_50m,1073741824,4000,1024,32,8,0.002,2024_11_26-18_58_13_sweep_test
3.756334019359201,3.756334019359201,113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.288,misfitting_50m,1207959552,4000,1152,32,9,0.002,2024_11_26-18_58_13_sweep_test
3.7138560742605478,3.7138560742605478,113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.32,misfitting_50m,1342177280,4000,1280,32,10,0.002,2024_11_26-18_58_13_sweep_test
3.6880500118713826,3.6880500118713826,113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.352,misfitting_50m,1476395008,4000,1408,32,11,0.002,2024_11_26-18_58_13_sweep_test
3.651020949939266,3.651020949939266,113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.384,misfitting_50m,1610612736,4000,1536,32,12,0.002,2024_11_26-18_58_13_sweep_test
3.6271645661909133,3.6271645661909133,113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.416,misfitting_50m,1744830464,4000,1664,32,13,0.002,2024_11_26-18_58_13_sweep_test
3.6042756042443216,3.6042756042443216,113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.448,misfitting_50m,1879048192,4000,1792,32,14,0.002,2024_11_26-18_58_13_sweep_test
3.582190743414685,3.582190743414685,113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.48,misfitting_50m,2013265920,4000,1920,32,15,0.002,2024_11_26-18_58_13_sweep_test
3.5638067319523543,3.5638067319523543,113718400,49165440,2147483648,1465250426868203520,633491870688215040,1465250426860339200,633491870680350720,0.512,misfitting_50m,2147483648,4000,2048,32,16,0.002,2024_11_26-18_58_13_sweep_test
3.545341522200033,3.545341522200033,113718400,49165440,2281701376,1556828578546974720,673085112605736960,1556828578539110400,673085112597872640,0.544,misfitting_50m,2281701376,4000,2176,32,17,0.002,2024_11_26-18_58_13_sweep_test
3.528933609370142,3.528933609370142,113718400,49165440,2415919104,1648406730225745920,712678354523258880,1648406730217881600,712678354515394560,0.576,misfitting_50m,2415919104,4000,2304,32,18,0.002,2024_11_26-18_58_13_sweep_test
3.5139228045009077,3.5139228045009077,113718400,49165440,2550136832,1739984881904517120,752271596440780800,1739984881896652800,752271596432916480,0.608,misfitting_50m,2550136832,4000,2432,32,19,0.002,2024_11_26-18_58_13_sweep_test
3.5000870204530656,3.5000870204530656,113718400,49165440,2684354560,1831563033583288320,791864838358302720,1831563033575424000,791864838350438400,0.64,misfitting_50m,2684354560,4000,2560,32,20,0.002,2024_11_26-18_58_13_sweep_test
3.485775464447215,3.485775464447215,113718400,49165440,2818572288,1923141185262059520,831458080275824640,1923141185254195200,831458080267960320,0.672,misfitting_50m,2818572288,4000,2688,32,21,0.002,2024_11_26-18_58_13_sweep_test
3.473993784515187,3.473993784515187,113718400,49165440,2952790016,2014719336940830720,871051322193346560,2014719336932966400,871051322185482240,0.704,misfitting_50m,2952790016,4000,2816,32,22,0.002,2024_11_26-18_58_13_sweep_test
3.462940035853535,3.462940035853535,113718400,49165440,3087007744,2106297488619601920,910644564110868480,2106297488611737600,910644564103004160,0.736,misfitting_50m,3087007744,4000,2944,32,23,0.002,2024_11_26-18_58_13_sweep_test
3.45282920752652,3.45282920752652,113718400,49165440,3221225472,2197875640298373120,950237806028390400,2197875640290508800,950237806020526080,0.768,misfitting_50m,3221225472,4000,3072,32,24,0.002,2024_11_26-18_58_13_sweep_test
3.443758291658014,3.443758291658014,113718400,49165440,3355443200,2289453791977144320,989831047945912320,2289453791969280000,989831047938048000,0.8,misfitting_50m,3355443200,4000,3200,32,25,0.002,2024_11_26-18_58_13_sweep_test
3.435231870505959,3.435231870505959,113718400,49165440,3489660928,2381031943655915520,1029424289863434240,2381031943648051200,1029424289855569920,0.832,misfitting_50m,3489660928,4000,3328,32,26,0.002,2024_11_26-18_58_13_sweep_test
3.4280058566946536,3.4280058566946536,113718400,49165440,3623878656,2472610095334686720,1069017531780956160,2472610095326822400,1069017531773091840,0.864,misfitting_50m,3623878656,4000,3456,32,27,0.002,2024_11_26-18_58_13_sweep_test
3.421937432838604,3.421937432838604,113718400,49165440,3758096384,2564188247013457920,1108610773698478080,2564188247005593600,1108610773690613760,0.896,misfitting_50m,3758096384,4000,3584,32,28,0.002,2024_11_26-18_58_13_sweep_test
3.4165987230371684,3.4165987230371684,113718400,49165440,3892314112,2655766398692229120,1148204015616000000,2655766398684364800,1148204015608135680,0.928,misfitting_50m,3892314112,4000,3712,32,29,0.002,2024_11_26-18_58_13_sweep_test
3.4127893659751862,3.4127893659751862,113718400,49165440,4026531840,2747344550371000320,1187797257533521920,2747344550363136000,1187797257525657600,0.96,misfitting_50m,4026531840,4000,3840,32,30,0.002,2024_11_26-18_58_13_sweep_test
3.4093048546928912,3.4093048546928912,113718400,49165440,4160749568,2838922702049771520,1227390499451043840,2838922702041907200,1227390499443179520,0.992,misfitting_50m,4160749568,4000,3968,32,31,0.002,2024_11_26-18_58_13_sweep_test
3.408267193706706,3.408267193706706,113718400,49165440,4194304000,2861817239969464320,1237288809930424320,2861817239961600000,1237288809922560000,1.0,misfitting_50m,4194304000,4000,4000,32,32,0.002,2024_11_26-18_58_13_sweep_test
5.984163271728903,5.984163271728903,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.032,misfitting_50m,134217728,4000,128,32,1,0.004,2024_11_26-18_58_13_sweep_test
5.100950746331364,5.100950746331364,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.064,misfitting_50m,268435456,4000,256,32,2,0.004,2024_11_26-18_58_13_sweep_test
4.495265075471252,4.495265075471252,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.096,misfitting_50m,402653184,4000,384,32,3,0.004,2024_11_26-18_58_13_sweep_test
4.2053676166106015,4.2053676166106015,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.128,misfitting_50m,536870912,4000,512,32,4,0.004,2024_11_26-18_58_13_sweep_test
4.044133276911452,4.044133276911452,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.16,misfitting_50m,671088640,4000,640,32,5,0.004,2024_11_26-18_58_13_sweep_test
3.9425114358309656,3.9425114358309656,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,misfitting_50m,805306368,4000,768,32,6,0.004,2024_11_26-18_58_13_sweep_test
3.8707646653056145,3.8707646653056145,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,misfitting_50m,939524096,4000,896,32,7,0.004,2024_11_26-18_58_13_sweep_test
3.81858106283471,3.81858106283471,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,misfitting_50m,1073741824,4000,1024,32,8,0.004,2024_11_26-18_58_13_sweep_test
3.770876502385363,3.770876502385363,113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.288,misfitting_50m,1207959552,4000,1152,32,9,0.004,2024_11_26-18_58_13_sweep_test
3.7363202767446637,3.7363202767446637,113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.32,misfitting_50m,1342177280,4000,1280,32,10,0.004,2024_11_26-18_58_13_sweep_test
3.692505124025047,3.692505124025047,113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.352,misfitting_50m,1476395008,4000,1408,32,11,0.004,2024_11_26-18_58_13_sweep_test
3.6633770135231316,3.6633770135231316,113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.384,misfitting_50m,1610612736,4000,1536,32,12,0.004,2024_11_26-18_58_13_sweep_test
3.6401555803604424,3.6401555803604424,113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.416,misfitting_50m,1744830464,4000,1664,32,13,0.004,2024_11_26-18_58_13_sweep_test
3.616375593934208,3.616375593934208,113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.448,misfitting_50m,1879048192,4000,1792,32,14,0.004,2024_11_26-18_58_13_sweep_test
3.591390643734485,3.591390643734485,113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.48,misfitting_50m,2013265920,4000,1920,32,15,0.004,2024_11_26-18_58_13_sweep_test
3.5729633474256843,3.5729633474256843,113718400,49165440,2147483648,1465250426868203520,633491870688215040,1465250426860339200,633491870680350720,0.512,misfitting_50m,2147483648,4000,2048,32,16,0.004,2024_11_26-18_58_13_sweep_test
3.553644204279408,3.553644204279408,113718400,49165440,2281701376,1556828578546974720,673085112605736960,1556828578539110400,673085112597872640,0.544,misfitting_50m,2281701376,4000,2176,32,17,0.004,2024_11_26-18_58_13_sweep_test
3.5373547724448144,3.5373547724448144,113718400,49165440,2415919104,1648406730225745920,712678354523258880,1648406730217881600,712678354515394560,0.576,misfitting_50m,2415919104,4000,2304,32,18,0.004,2024_11_26-18_58_13_sweep_test
3.521591305732727,3.521591305732727,113718400,49165440,2550136832,1739984881904517120,752271596440780800,1739984881896652800,752271596432916480,0.608,misfitting_50m,2550136832,4000,2432,32,19,0.004,2024_11_26-18_58_13_sweep_test
3.50530315679498,3.50530315679498,113718400,49165440,2684354560,1831563033583288320,791864838358302720,1831563033575424000,791864838350438400,0.64,misfitting_50m,2684354560,4000,2560,32,20,0.004,2024_11_26-18_58_13_sweep_test
3.490301281446591,3.490301281446591,113718400,49165440,2818572288,1923141185262059520,831458080275824640,1923141185254195200,831458080267960320,0.672,misfitting_50m,2818572288,4000,2688,32,21,0.004,2024_11_26-18_58_13_sweep_test
3.476666355971247,3.476666355971247,113718400,49165440,2952790016,2014719336940830720,871051322193346560,2014719336932966400,871051322185482240,0.704,misfitting_50m,2952790016,4000,2816,32,22,0.004,2024_11_26-18_58_13_sweep_test
3.464846874354407,3.464846874354407,113718400,49165440,3087007744,2106297488619601920,910644564110868480,2106297488611737600,910644564103004160,0.736,misfitting_50m,3087007744,4000,2944,32,23,0.004,2024_11_26-18_58_13_sweep_test
3.4530395588371903,3.4530395588371903,113718400,49165440,3221225472,2197875640298373120,950237806028390400,2197875640290508800,950237806020526080,0.768,misfitting_50m,3221225472,4000,3072,32,24,0.004,2024_11_26-18_58_13_sweep_test
3.442516656825319,3.442516656825319,113718400,49165440,3355443200,2289453791977144320,989831047945912320,2289453791969280000,989831047938048000,0.8,misfitting_50m,3355443200,4000,3200,32,25,0.004,2024_11_26-18_58_13_sweep_test
3.4328627134673297,3.4328627134673297,113718400,49165440,3489660928,2381031943655915520,1029424289863434240,2381031943648051200,1029424289855569920,0.832,misfitting_50m,3489660928,4000,3328,32,26,0.004,2024_11_26-18_58_13_sweep_test
3.4242955229710788,3.4242955229710788,113718400,49165440,3623878656,2472610095334686720,1069017531780956160,2472610095326822400,1069017531773091840,0.864,misfitting_50m,3623878656,4000,3456,32,27,0.004,2024_11_26-18_58_13_sweep_test
3.4170608427375555,3.4170608427375555,113718400,49165440,3758096384,2564188247013457920,1108610773698478080,2564188247005593600,1108610773690613760,0.896,misfitting_50m,3758096384,4000,3584,32,28,0.004,2024_11_26-18_58_13_sweep_test
3.4111936492845416,3.4111936492845416,113718400,49165440,3892314112,2655766398692229120,1148204015616000000,2655766398684364800,1148204015608135680,0.928,misfitting_50m,3892314112,4000,3712,32,29,0.004,2024_11_26-18_58_13_sweep_test
3.4065130231902003,3.4065130231902003,113718400,49165440,4026531840,2747344550371000320,1187797257533521920,2747344550363136000,1187797257525657600,0.96,misfitting_50m,4026531840,4000,3840,32,30,0.004,2024_11_26-18_58_13_sweep_test
3.403042137855664,3.403042137855664,113718400,49165440,4160749568,2838922702049771520,1227390499451043840,2838922702041907200,1227390499443179520,0.992,misfitting_50m,4160749568,4000,3968,32,31,0.004,2024_11_26-18_58_13_sweep_test
3.401899544754997,3.401899544754997,113718400,49165440,4194304000,2861817239969464320,1237288809930424320,2861817239961600000,1237288809922560000,1.0,misfitting_50m,4194304000,4000,4000,32,32,0.004,2024_11_26-18_58_13_sweep_test
5.896744942758232,5.896744942758232,113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.032,misfitting_50m,134217728,4000,128,32,1,0.001,2024_11_26-18_58_13_sweep_test
5.0441541988402605,5.0441541988402605,113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.064,misfitting_50m,268435456,4000,256,32,2,0.001,2024_11_26-18_58_13_sweep_test
4.565014648716897,4.565014648716897,113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.096,misfitting_50m,402653184,4000,384,32,3,0.001,2024_11_26-18_58_13_sweep_test
4.290656944504008,4.290656944504008,113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.128,misfitting_50m,536870912,4000,512,32,4,0.001,2024_11_26-18_58_13_sweep_test
4.144289243035018,4.144289243035018,113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.16,misfitting_50m,671088640,4000,640,32,5,0.001,2024_11_26-18_58_13_sweep_test
4.032119692768902,4.032119692768902,113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,misfitting_50m,805306368,4000,768,32,6,0.001,2024_11_26-18_58_13_sweep_test
3.9567970004864037,3.9567970004864037,113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,misfitting_50m,939524096,4000,896,32,7,0.001,2024_11_26-18_58_13_sweep_test
3.8960486412979662,3.8960486412979662,113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,misfitting_50m,1073741824,4000,1024,32,8,0.001,2024_11_26-18_58_13_sweep_test
